CMDLINE /home/vkumar/work/personal/vhere/vhereapp/venv/bin/python3 main.py
MEM 96.535156 1601838022.0800
MEM 96.535156 1601838022.1807
MEM 96.535156 1601838022.2816
MEM 96.535156 1601838022.3825
MEM 96.535156 1601838022.4832
MEM 96.535156 1601838022.5840
MEM 96.535156 1601838022.6847
MEM 96.535156 1601838022.7857
MEM 96.535156 1601838022.8865
MEM 96.535156 1601838022.9873
MEM 96.535156 1601838023.0881
MEM 96.535156 1601838023.1886
MEM 96.535156 1601838023.2892
MEM 96.535156 1601838023.3900
MEM 96.535156 1601838023.4910
MEM 96.535156 1601838023.5916
MEM 96.535156 1601838023.6924
MEM 96.535156 1601838023.7932
MEM 96.535156 1601838023.8939
MEM 96.535156 1601838023.9949
MEM 96.535156 1601838024.0955
MEM 96.535156 1601838024.1963
MEM 96.535156 1601838024.2970
MEM 96.535156 1601838024.3979
MEM 96.535156 1601838024.4986
MEM 96.535156 1601838024.5990
MEM 96.535156 1601838024.6993
MEM 96.535156 1601838024.8007
MEM 96.535156 1601838024.9017
MEM 96.535156 1601838025.0021
MEM 96.535156 1601838025.1025
MEM 96.535156 1601838025.2029
MEM 96.535156 1601838025.3037
MEM 96.535156 1601838025.4044
MEM 96.535156 1601838025.5050
MEM 96.535156 1601838025.6055
MEM 96.535156 1601838025.7061
MEM 96.535156 1601838025.8067
MEM 96.535156 1601838025.9076
MEM 96.535156 1601838026.0081
MEM 96.535156 1601838026.1088
MEM 96.535156 1601838026.2096
MEM 96.535156 1601838026.3101
MEM 96.535156 1601838026.4105
MEM 96.535156 1601838026.5109
MEM 96.535156 1601838026.6112
MEM 96.535156 1601838026.7120
MEM 96.535156 1601838026.8123
MEM 96.535156 1601838026.9128
MEM 96.535156 1601838027.0134
MEM 96.535156 1601838027.1138
MEM 96.535156 1601838027.2141
MEM 96.535156 1601838027.3145
MEM 96.535156 1601838027.4150
MEM 96.535156 1601838027.5154
MEM 96.535156 1601838027.6157
MEM 96.535156 1601838027.7166
MEM 96.535156 1601838027.8174
MEM 96.535156 1601838027.9183
MEM 96.535156 1601838028.0192
MEM 96.535156 1601838028.1201
MEM 96.535156 1601838028.2211
MEM 96.535156 1601838028.3216
MEM 96.535156 1601838028.4222
MEM 96.535156 1601838028.5226
MEM 96.535156 1601838028.6230
MEM 96.535156 1601838028.7234
MEM 96.535156 1601838028.8238
MEM 96.535156 1601838028.9243
MEM 96.535156 1601838029.0247
MEM 96.535156 1601838029.1254
MEM 96.535156 1601838029.2262
MEM 96.535156 1601838029.3271
MEM 96.535156 1601838029.4279
MEM 96.535156 1601838029.5286
MEM 96.535156 1601838029.6294
MEM 96.535156 1601838029.7301
MEM 96.535156 1601838029.8310
MEM 96.535156 1601838029.9319
MEM 96.535156 1601838030.0328
MEM 96.535156 1601838030.1337
MEM 96.535156 1601838030.2345
MEM 96.535156 1601838030.3349
MEM 96.535156 1601838030.4354
MEM 96.535156 1601838030.5358
MEM 96.535156 1601838030.6366
MEM 96.535156 1601838030.7372
MEM 96.535156 1601838030.8376
MEM 96.535156 1601838030.9380
MEM 96.535156 1601838031.0389
MEM 96.535156 1601838031.1398
MEM 96.535156 1601838031.2403
MEM 96.535156 1601838031.3407
MEM 96.535156 1601838031.4414
MEM 96.535156 1601838031.5422
MEM 96.535156 1601838031.6426
MEM 96.535156 1601838031.7433
MEM 96.535156 1601838031.8442
MEM 96.535156 1601838031.9449
MEM 96.535156 1601838032.0456
MEM 96.535156 1601838032.1465
MEM 96.535156 1601838032.2474
MEM 96.535156 1601838032.3484
MEM 96.535156 1601838032.4491
MEM 96.535156 1601838032.5501
MEM 96.535156 1601838032.6508
MEM 96.535156 1601838032.7515
MEM 96.535156 1601838032.8524
MEM 96.535156 1601838032.9528
MEM 96.535156 1601838033.0535
MEM 96.535156 1601838033.1540
MEM 96.535156 1601838033.2544
MEM 96.535156 1601838033.3548
MEM 96.535156 1601838033.4552
MEM 96.535156 1601838033.5556
MEM 96.535156 1601838033.6563
MEM 96.535156 1601838033.7571
MEM 96.535156 1601838033.8578
MEM 96.535156 1601838033.9583
MEM 96.535156 1601838034.0589
MEM 96.535156 1601838034.1594
MEM 96.535156 1601838034.2601
MEM 96.535156 1601838034.3609
MEM 96.535156 1601838034.4613
MEM 96.535156 1601838034.5621
MEM 96.535156 1601838034.6629
MEM 96.535156 1601838034.7635
MEM 96.535156 1601838034.8643
MEM 96.535156 1601838034.9650
MEM 96.535156 1601838035.0655
MEM 96.535156 1601838035.1660
MEM 96.535156 1601838035.2669
MEM 96.535156 1601838035.3675
MEM 96.535156 1601838035.4684
MEM 96.535156 1601838035.5693
MEM 96.535156 1601838035.6702
MEM 96.535156 1601838035.7711
MEM 96.535156 1601838035.8715
MEM 96.535156 1601838035.9722
MEM 96.535156 1601838036.0730
MEM 96.535156 1601838036.1738
MEM 96.535156 1601838036.2746
MEM 96.535156 1601838036.3754
MEM 96.535156 1601838036.4763
MEM 96.535156 1601838036.5771
MEM 96.535156 1601838036.6779
MEM 96.535156 1601838036.7788
MEM 96.535156 1601838036.8793
MEM 96.535156 1601838036.9800
MEM 96.535156 1601838037.0806
MEM 96.535156 1601838037.1811
MEM 96.535156 1601838037.2820
MEM 96.535156 1601838037.3829
MEM 96.535156 1601838037.4835
MEM 96.535156 1601838037.5839
MEM 96.535156 1601838037.6844
MEM 96.535156 1601838037.7848
MEM 96.535156 1601838037.8852
MEM 96.535156 1601838037.9856
MEM 96.535156 1601838038.0861
MEM 96.535156 1601838038.1866
MEM 96.535156 1601838038.2874
MEM 96.535156 1601838038.3882
MEM 96.535156 1601838038.4889
MEM 96.535156 1601838038.5897
MEM 96.535156 1601838038.6906
MEM 96.535156 1601838038.7914
MEM 96.535156 1601838038.8919
MEM 96.535156 1601838038.9924
MEM 96.535156 1601838039.0929
MEM 96.535156 1601838039.1942
MEM 96.535156 1601838039.2951
MEM 96.535156 1601838039.3955
MEM 96.535156 1601838039.4959
MEM 96.535156 1601838039.5963
MEM 96.535156 1601838039.6968
MEM 96.535156 1601838039.7974
MEM 96.535156 1601838039.8979
MEM 96.535156 1601838039.9986
MEM 96.535156 1601838040.0992
MEM 96.535156 1601838040.2002
MEM 96.535156 1601838040.3009
MEM 96.535156 1601838040.4017
MEM 96.535156 1601838040.5025
MEM 96.535156 1601838040.6029
MEM 96.535156 1601838040.7032
MEM 96.535156 1601838040.8036
MEM 96.535156 1601838040.9040
MEM 96.535156 1601838041.0043
MEM 96.535156 1601838041.1050
MEM 96.535156 1601838041.2054
MEM 96.535156 1601838041.3060
MEM 96.535156 1601838041.4065
MEM 96.535156 1601838041.5073
MEM 96.535156 1601838041.6079
MEM 96.535156 1601838041.7087
MEM 96.535156 1601838041.8095
MEM 96.535156 1601838041.9104
MEM 96.535156 1601838042.0110
MEM 96.535156 1601838042.1118
MEM 96.535156 1601838042.2127
MEM 96.535156 1601838042.3132
MEM 96.535156 1601838042.4141
MEM 96.535156 1601838042.5150
MEM 96.535156 1601838042.6160
MEM 96.535156 1601838042.7170
MEM 96.535156 1601838042.8179
MEM 96.535156 1601838042.9187
MEM 96.535156 1601838043.0193
MEM 96.535156 1601838043.1199
MEM 96.535156 1601838043.2208
MEM 96.535156 1601838043.3216
MEM 96.535156 1601838043.4225
MEM 96.535156 1601838043.5234
MEM 96.535156 1601838043.6243
MEM 96.535156 1601838043.7251
MEM 96.535156 1601838043.8257
MEM 96.535156 1601838043.9262
MEM 96.535156 1601838044.0266
MEM 96.535156 1601838044.1272
MEM 96.535156 1601838044.2280
MEM 96.535156 1601838044.3283
MEM 96.535156 1601838044.4287
MEM 96.535156 1601838044.5292
MEM 96.535156 1601838044.6295
MEM 96.535156 1601838044.7299
MEM 96.535156 1601838044.8302
MEM 96.535156 1601838044.9306
MEM 96.535156 1601838045.0315
MEM 96.535156 1601838045.1323
MEM 96.535156 1601838045.2329
MEM 96.535156 1601838045.3334
MEM 96.535156 1601838045.4339
MEM 96.535156 1601838045.5345
MEM 96.535156 1601838045.6353
MEM 96.535156 1601838045.7360
MEM 96.535156 1601838045.8364
MEM 96.535156 1601838045.9370
MEM 96.535156 1601838046.0374
MEM 96.535156 1601838046.1377
MEM 96.535156 1601838046.2380
MEM 96.535156 1601838046.3383
MEM 96.535156 1601838046.4387
MEM 96.535156 1601838046.5390
MEM 96.535156 1601838046.6395
MEM 96.535156 1601838046.7399
MEM 96.535156 1601838046.8406
MEM 96.535156 1601838046.9410
MEM 96.535156 1601838047.0413
MEM 96.535156 1601838047.1417
MEM 96.535156 1601838047.2424
MEM 96.535156 1601838047.3427
MEM 96.535156 1601838047.4434
MEM 96.535156 1601838047.5439
MEM 96.535156 1601838047.6443
MEM 96.535156 1601838047.7449
MEM 96.535156 1601838047.8457
MEM 96.535156 1601838047.9461
MEM 96.535156 1601838048.0465
MEM 96.535156 1601838048.1475
MEM 96.535156 1601838048.2480
MEM 96.535156 1601838048.3487
MEM 96.535156 1601838048.4493
MEM 96.535156 1601838048.5500
MEM 96.535156 1601838048.6507
MEM 96.535156 1601838048.7512
MEM 96.535156 1601838048.8516
MEM 96.535156 1601838048.9520
MEM 96.535156 1601838049.0523
MEM 96.535156 1601838049.1528
MEM 96.535156 1601838049.2533
MEM 96.535156 1601838049.3545
MEM 96.535156 1601838049.4552
MEM 96.535156 1601838049.5557
MEM 96.535156 1601838049.6562
MEM 96.535156 1601838049.7570
MEM 96.535156 1601838049.8578
MEM 96.535156 1601838049.9585
MEM 96.535156 1601838050.0591
MEM 96.535156 1601838050.1595
MEM 96.535156 1601838050.2603
MEM 96.535156 1601838050.3608
MEM 96.535156 1601838050.4615
MEM 96.535156 1601838050.5623
MEM 96.535156 1601838050.6631
MEM 96.535156 1601838050.7639
MEM 96.535156 1601838050.8648
MEM 96.535156 1601838050.9656
MEM 96.535156 1601838051.0660
MEM 96.535156 1601838051.1664
MEM 96.535156 1601838051.2672
MEM 96.535156 1601838051.3677
MEM 96.535156 1601838051.4685
MEM 96.535156 1601838051.5694
MEM 96.535156 1601838051.6699
MEM 96.535156 1601838051.7707
MEM 96.535156 1601838051.8715
MEM 96.535156 1601838051.9722
MEM 96.535156 1601838052.0726
MEM 96.535156 1601838052.1730
MEM 96.535156 1601838052.2736
MEM 96.535156 1601838052.3746
MEM 96.535156 1601838052.4754
MEM 96.535156 1601838052.5762
MEM 96.535156 1601838052.6766
MEM 96.535156 1601838052.7770
MEM 96.535156 1601838052.8777
MEM 96.535156 1601838052.9783
MEM 96.535156 1601838053.0788
MEM 96.535156 1601838053.1794
MEM 96.535156 1601838053.2799
MEM 96.535156 1601838053.3806
MEM 96.535156 1601838053.4813
MEM 96.535156 1601838053.5821
MEM 96.535156 1601838053.6829
MEM 96.535156 1601838053.7837
MEM 96.535156 1601838053.8845
MEM 96.535156 1601838053.9855
MEM 96.535156 1601838054.0859
MEM 96.535156 1601838054.1865
MEM 96.535156 1601838054.2869
MEM 96.535156 1601838054.3876
MEM 96.535156 1601838054.4884
MEM 96.535156 1601838054.5892
MEM 96.535156 1601838054.6897
MEM 96.535156 1601838054.7904
MEM 96.535156 1601838054.8911
MEM 96.535156 1601838054.9915
MEM 96.535156 1601838055.0918
MEM 96.535156 1601838055.1922
MEM 96.535156 1601838055.2929
MEM 96.535156 1601838055.3938
MEM 96.535156 1601838055.4945
MEM 96.535156 1601838055.5954
MEM 96.535156 1601838055.6962
MEM 96.535156 1601838055.7969
MEM 96.535156 1601838055.8979
MEM 96.535156 1601838055.9987
MEM 96.535156 1601838056.0991
MEM 96.535156 1601838056.2000
MEM 96.535156 1601838056.3008
MEM 96.535156 1601838056.4013
MEM 96.535156 1601838056.5019
MEM 96.535156 1601838056.6027
MEM 96.535156 1601838056.7036
MEM 96.535156 1601838056.8043
MEM 96.535156 1601838056.9052
MEM 96.535156 1601838057.0056
MEM 96.535156 1601838057.1061
MEM 96.535156 1601838057.2069
MEM 96.535156 1601838057.3076
MEM 96.535156 1601838057.4087
MEM 96.535156 1601838057.5095
MEM 96.535156 1601838057.6103
MEM 96.535156 1601838057.7110
MEM 96.535156 1601838057.8114
MEM 96.535156 1601838057.9123
MEM 96.535156 1601838058.0131
MEM 96.535156 1601838058.1135
MEM 96.535156 1601838058.2143
MEM 96.535156 1601838058.3150
MEM 96.535156 1601838058.4155
MEM 96.535156 1601838058.5162
MEM 96.535156 1601838058.6169
MEM 96.535156 1601838058.7176
MEM 96.535156 1601838058.8184
MEM 96.535156 1601838058.9191
MEM 96.535156 1601838059.0199
MEM 96.535156 1601838059.1203
MEM 96.535156 1601838059.2210
MEM 96.535156 1601838059.3218
MEM 96.535156 1601838059.4227
MEM 96.535156 1601838059.5234
MEM 96.535156 1601838059.6242
MEM 96.535156 1601838059.7249
MEM 96.535156 1601838059.8256
MEM 96.535156 1601838059.9263
MEM 96.535156 1601838060.0271
MEM 96.535156 1601838060.1275
MEM 96.535156 1601838060.2286
MEM 96.535156 1601838060.3295
MEM 96.535156 1601838060.4301
MEM 96.535156 1601838060.5312
MEM 96.535156 1601838060.6319
MEM 96.535156 1601838060.7329
MEM 96.535156 1601838060.8334
MEM 96.535156 1601838060.9339
MEM 96.535156 1601838061.0343
MEM 96.535156 1601838061.1347
MEM 96.535156 1601838061.2355
MEM 96.535156 1601838061.3363
MEM 96.535156 1601838061.4373
MEM 96.535156 1601838061.5380
MEM 96.535156 1601838061.6388
MEM 96.535156 1601838061.7394
MEM 96.535156 1601838061.8399
MEM 96.535156 1601838061.9405
MEM 96.535156 1601838062.0408
MEM 96.535156 1601838062.1412
MEM 96.535156 1601838062.2420
MEM 96.535156 1601838062.3425
MEM 96.535156 1601838062.4435
MEM 96.535156 1601838062.5445
MEM 96.535156 1601838062.6453
MEM 96.535156 1601838062.7463
MEM 96.535156 1601838062.8470
MEM 96.535156 1601838062.9478
MEM 96.535156 1601838063.0485
MEM 96.535156 1601838063.1491
MEM 96.535156 1601838063.2499
MEM 96.535156 1601838063.3507
MEM 96.535156 1601838063.4514
MEM 96.535156 1601838063.5520
MEM 96.535156 1601838063.6527
MEM 96.535156 1601838063.7531
MEM 96.535156 1601838063.8535
MEM 96.535156 1601838063.9541
MEM 96.535156 1601838064.0545
MEM 96.535156 1601838064.1549
MEM 96.535156 1601838064.2555
MEM 96.535156 1601838064.3559
MEM 96.535156 1601838064.4566
MEM 96.535156 1601838064.5573
MEM 96.535156 1601838064.6582
MEM 96.535156 1601838064.7591
MEM 96.535156 1601838064.8600
MEM 96.535156 1601838064.9610
MEM 96.535156 1601838065.0614
MEM 96.535156 1601838065.1618
MEM 96.535156 1601838065.2626
MEM 96.535156 1601838065.3631
MEM 96.535156 1601838065.4638
MEM 96.535156 1601838065.5647
MEM 96.535156 1601838065.6655
MEM 96.535156 1601838065.7664
MEM 96.535156 1601838065.8675
MEM 96.535156 1601838065.9683
MEM 96.535156 1601838066.0688
MEM 96.535156 1601838066.1696
MEM 96.535156 1601838066.2701
MEM 96.535156 1601838066.3708
MEM 96.535156 1601838066.4712
MEM 96.535156 1601838066.5715
MEM 96.535156 1601838066.6718
MEM 96.535156 1601838066.7726
MEM 96.535156 1601838066.8735
MEM 96.535156 1601838066.9740
MEM 96.535156 1601838067.0746
MEM 96.535156 1601838067.1755
MEM 96.535156 1601838067.2763
MEM 96.535156 1601838067.3770
MEM 96.535156 1601838067.4779
MEM 96.535156 1601838067.5789
MEM 96.535156 1601838067.6797
MEM 96.535156 1601838067.7804
MEM 96.535156 1601838067.8812
MEM 96.535156 1601838067.9819
MEM 96.535156 1601838068.0828
MEM 96.535156 1601838068.1837
MEM 96.535156 1601838068.2847
MEM 96.535156 1601838068.3856
MEM 96.535156 1601838068.4866
MEM 96.535156 1601838068.5875
MEM 96.535156 1601838068.6881
MEM 96.535156 1601838068.7888
MEM 96.535156 1601838068.8896
MEM 96.535156 1601838068.9901
MEM 96.535156 1601838069.0905
MEM 96.535156 1601838069.1914
MEM 96.535156 1601838069.2920
MEM 96.535156 1601838069.3926
MEM 96.535156 1601838069.4933
MEM 96.535156 1601838069.5940
MEM 96.535156 1601838069.6947
MEM 96.535156 1601838069.7956
MEM 96.535156 1601838069.8966
MEM 96.535156 1601838069.9971
MEM 96.535156 1601838070.0975
MEM 96.535156 1601838070.1983
MEM 96.535156 1601838070.2990
MEM 96.535156 1601838070.3999
MEM 96.535156 1601838070.5009
MEM 96.535156 1601838070.6018
MEM 96.535156 1601838070.7022
MEM 96.535156 1601838070.8029
MEM 96.535156 1601838070.9036
MEM 96.535156 1601838071.0043
MEM 96.535156 1601838071.1053
MEM 96.535156 1601838071.2061
MEM 96.535156 1601838071.3073
MEM 96.535156 1601838071.4080
MEM 96.535156 1601838071.5088
MEM 96.535156 1601838071.6096
MEM 96.535156 1601838071.7106
MEM 96.535156 1601838071.8116
MEM 96.535156 1601838071.9125
MEM 96.535156 1601838072.0134
MEM 96.535156 1601838072.1143
MEM 96.535156 1601838072.2150
MEM 96.535156 1601838072.3154
MEM 96.535156 1601838072.4164
MEM 96.535156 1601838072.5172
MEM 96.535156 1601838072.6180
MEM 96.535156 1601838072.7189
MEM 96.535156 1601838072.8196
MEM 96.535156 1601838072.9205
MEM 96.535156 1601838073.0213
MEM 96.535156 1601838073.1217
MEM 96.535156 1601838073.2225
MEM 96.535156 1601838073.3233
MEM 96.535156 1601838073.4242
MEM 96.535156 1601838073.5251
MEM 96.535156 1601838073.6261
MEM 96.535156 1601838073.7269
MEM 96.535156 1601838073.8273
MEM 96.535156 1601838073.9282
MEM 96.535156 1601838074.0289
MEM 96.535156 1601838074.1293
MEM 96.535156 1601838074.2300
MEM 96.535156 1601838074.3307
MEM 96.535156 1601838074.4315
MEM 96.535156 1601838074.5322
MEM 96.535156 1601838074.6327
MEM 96.535156 1601838074.7335
MEM 96.535156 1601838074.8339
MEM 96.535156 1601838074.9349
MEM 96.535156 1601838075.0363
MEM 96.535156 1601838075.1368
MEM 96.535156 1601838075.2373
MEM 96.535156 1601838075.3383
MEM 96.535156 1601838075.4391
MEM 96.535156 1601838075.5400
MEM 96.535156 1601838075.6408
MEM 96.535156 1601838075.7415
MEM 96.535156 1601838075.8421
MEM 96.535156 1601838075.9429
MEM 96.535156 1601838076.0437
MEM 96.535156 1601838076.1445
MEM 96.535156 1601838076.2454
MEM 96.535156 1601838076.3465
MEM 96.535156 1601838076.4473
MEM 96.535156 1601838076.5480
MEM 96.535156 1601838076.6487
MEM 96.535156 1601838076.7496
MEM 96.535156 1601838076.8504
MEM 96.535156 1601838076.9513
MEM 96.535156 1601838077.0517
MEM 96.535156 1601838077.1525
MEM 96.535156 1601838077.2532
MEM 96.535156 1601838077.3539
MEM 96.535156 1601838077.4544
MEM 96.535156 1601838077.5552
MEM 96.535156 1601838077.6559
MEM 96.535156 1601838077.7569
MEM 96.535156 1601838077.8577
MEM 96.535156 1601838077.9583
MEM 96.535156 1601838078.0588
MEM 96.535156 1601838078.1595
MEM 96.535156 1601838078.2603
MEM 96.535156 1601838078.3611
MEM 96.535156 1601838078.4620
MEM 96.535156 1601838078.5631
MEM 96.535156 1601838078.6637
MEM 96.535156 1601838078.7645
MEM 96.535156 1601838078.8653
MEM 96.535156 1601838078.9656
MEM 96.535156 1601838079.0664
MEM 96.535156 1601838079.1669
MEM 96.535156 1601838079.2675
MEM 96.535156 1601838079.3682
MEM 96.535156 1601838079.4690
MEM 96.535156 1601838079.5699
MEM 96.535156 1601838079.6708
MEM 96.535156 1601838079.7716
MEM 96.535156 1601838079.8721
MEM 96.535156 1601838079.9726
MEM 96.535156 1601838080.0730
MEM 96.535156 1601838080.1735
MEM 96.535156 1601838080.2744
MEM 96.535156 1601838080.3753
MEM 96.535156 1601838080.4760
MEM 96.535156 1601838080.5770
MEM 96.535156 1601838080.6779
MEM 96.535156 1601838080.7786
MEM 96.535156 1601838080.8793
MEM 96.535156 1601838080.9798
MEM 96.535156 1601838081.0804
MEM 96.535156 1601838081.1809
MEM 96.535156 1601838081.2816
MEM 96.535156 1601838081.3824
MEM 96.535156 1601838081.4832
MEM 96.535156 1601838081.5839
MEM 96.535156 1601838081.6850
MEM 96.535156 1601838081.7860
MEM 96.535156 1601838081.8869
MEM 96.535156 1601838081.9877
MEM 96.535156 1601838082.0886
MEM 96.535156 1601838082.1894
MEM 96.535156 1601838082.2904
MEM 96.535156 1601838082.3913
MEM 96.535156 1601838082.4919
MEM 96.535156 1601838082.5928
MEM 96.535156 1601838082.6938
MEM 96.535156 1601838082.7947
MEM 96.535156 1601838082.8954
MEM 96.535156 1601838082.9962
MEM 96.535156 1601838083.0969
MEM 96.535156 1601838083.1976
MEM 96.535156 1601838083.2984
MEM 96.535156 1601838083.3994
MEM 96.535156 1601838083.5004
MEM 96.535156 1601838083.6013
MEM 96.535156 1601838083.7022
MEM 96.535156 1601838083.8031
MEM 96.535156 1601838083.9042
MEM 96.535156 1601838084.0051
MEM 96.535156 1601838084.1058
MEM 96.535156 1601838084.2066
MEM 96.535156 1601838084.3072
MEM 96.535156 1601838084.4077
MEM 96.535156 1601838084.5086
MEM 96.535156 1601838084.6094
MEM 96.535156 1601838084.7101
MEM 96.535156 1601838084.8110
MEM 96.535156 1601838084.9117
MEM 96.535156 1601838085.0122
MEM 96.535156 1601838085.1126
MEM 96.535156 1601838085.2134
MEM 96.535156 1601838085.3142
MEM 96.535156 1601838085.4151
MEM 96.535156 1601838085.5159
MEM 96.535156 1601838085.6167
MEM 96.535156 1601838085.7175
MEM 96.535156 1601838085.8184
MEM 96.535156 1601838085.9195
MEM 96.535156 1601838086.0205
MEM 96.535156 1601838086.1213
MEM 96.535156 1601838086.2221
MEM 96.535156 1601838086.3229
MEM 96.535156 1601838086.4238
MEM 96.535156 1601838086.5246
MEM 96.535156 1601838086.6254
MEM 96.535156 1601838086.7264
MEM 96.535156 1601838086.8272
MEM 96.535156 1601838086.9282
MEM 96.535156 1601838087.0291
MEM 96.535156 1601838087.1300
MEM 96.535156 1601838087.2308
MEM 96.535156 1601838087.3317
MEM 96.535156 1601838087.4321
MEM 96.535156 1601838087.5329
MEM 96.535156 1601838087.6336
MEM 96.535156 1601838087.7345
MEM 96.535156 1601838087.8354
MEM 96.535156 1601838087.9358
MEM 96.535156 1601838088.0365
MEM 96.535156 1601838088.1372
MEM 96.535156 1601838088.2379
MEM 96.535156 1601838088.3386
MEM 96.535156 1601838088.4393
MEM 96.535156 1601838088.5403
MEM 96.535156 1601838088.6412
MEM 96.535156 1601838088.7420
MEM 96.535156 1601838088.8428
MEM 96.535156 1601838088.9435
MEM 96.535156 1601838089.0440
MEM 96.535156 1601838089.1445
MEM 96.535156 1601838089.2452
MEM 96.535156 1601838089.3461
MEM 96.535156 1601838089.4470
MEM 96.535156 1601838089.5477
MEM 96.535156 1601838089.6486
MEM 96.535156 1601838089.7497
MEM 96.535156 1601838089.8507
MEM 96.535156 1601838089.9516
MEM 96.535156 1601838090.0522
MEM 96.535156 1601838090.1531
MEM 96.535156 1601838090.2539
MEM 96.535156 1601838090.3545
MEM 96.535156 1601838090.4552
MEM 96.535156 1601838090.5562
MEM 96.535156 1601838090.6572
MEM 96.535156 1601838090.7581
MEM 96.535156 1601838090.8588
MEM 96.535156 1601838090.9598
MEM 96.535156 1601838091.0603
MEM 96.535156 1601838091.1611
MEM 96.535156 1601838091.2621
MEM 96.535156 1601838091.3631
MEM 96.535156 1601838091.4640
MEM 96.535156 1601838091.5649
MEM 96.535156 1601838091.6653
MEM 96.535156 1601838091.7660
MEM 96.535156 1601838091.8667
MEM 96.535156 1601838091.9672
MEM 96.535156 1601838092.0678
MEM 96.535156 1601838092.1683
MEM 96.535156 1601838092.2690
MEM 96.535156 1601838092.3695
MEM 96.535156 1601838092.4704
MEM 96.535156 1601838092.5712
MEM 96.535156 1601838092.6722
MEM 96.535156 1601838092.7730
MEM 96.535156 1601838092.8738
MEM 96.535156 1601838092.9746
MEM 96.535156 1601838093.0752
MEM 96.535156 1601838093.1760
MEM 96.535156 1601838093.2768
MEM 96.535156 1601838093.3776
MEM 96.535156 1601838093.4785
MEM 96.535156 1601838093.5792
MEM 96.535156 1601838093.6800
MEM 96.535156 1601838093.7805
MEM 96.535156 1601838093.8811
MEM 96.535156 1601838093.9819
MEM 96.535156 1601838094.0823
MEM 96.535156 1601838094.1830
MEM 96.535156 1601838094.2836
MEM 96.535156 1601838094.3844
MEM 96.535156 1601838094.4852
MEM 96.535156 1601838094.5861
MEM 96.535156 1601838094.6871
MEM 96.535156 1601838094.7880
MEM 96.535156 1601838094.8888
MEM 96.535156 1601838094.9895
MEM 96.535156 1601838095.0899
MEM 96.535156 1601838095.1907
MEM 96.535156 1601838095.2915
MEM 96.535156 1601838095.3919
MEM 96.535156 1601838095.4928
MEM 96.535156 1601838095.5932
MEM 96.535156 1601838095.6940
MEM 96.535156 1601838095.7948
MEM 96.535156 1601838095.8958
MEM 96.535156 1601838095.9967
MEM 96.535156 1601838096.0971
MEM 96.535156 1601838096.1974
MEM 96.535156 1601838096.2978
MEM 96.535156 1601838096.3981
MEM 96.535156 1601838096.4988
MEM 96.535156 1601838096.5995
MEM 96.535156 1601838096.7003
MEM 96.535156 1601838096.8010
MEM 96.535156 1601838096.9017
MEM 96.535156 1601838097.0026
MEM 96.535156 1601838097.1034
MEM 96.535156 1601838097.2044
MEM 96.535156 1601838097.3054
MEM 96.535156 1601838097.4061
MEM 96.535156 1601838097.5069
MEM 96.535156 1601838097.6078
MEM 96.535156 1601838097.7087
MEM 96.535156 1601838097.8094
MEM 96.535156 1601838097.9103
MEM 96.535156 1601838098.0111
MEM 96.535156 1601838098.1120
MEM 96.535156 1601838098.2124
MEM 96.535156 1601838098.3133
MEM 96.535156 1601838098.4138
MEM 96.535156 1601838098.5146
MEM 96.535156 1601838098.6155
MEM 96.535156 1601838098.7165
MEM 96.535156 1601838098.8172
MEM 96.535156 1601838098.9179
MEM 96.535156 1601838099.0185
MEM 96.535156 1601838099.1194
MEM 96.535156 1601838099.2203
MEM 96.535156 1601838099.3212
MEM 96.535156 1601838099.4217
MEM 96.535156 1601838099.5225
MEM 96.535156 1601838099.6231
MEM 96.535156 1601838099.7240
MEM 96.535156 1601838099.8249
MEM 96.535156 1601838099.9256
MEM 96.535156 1601838100.0265
MEM 96.535156 1601838100.1273
MEM 96.535156 1601838100.2282
MEM 96.535156 1601838100.3289
MEM 96.535156 1601838100.4296
MEM 96.535156 1601838100.5305
MEM 96.535156 1601838100.6308
MEM 96.535156 1601838100.7311
MEM 96.535156 1601838100.8319
MEM 96.535156 1601838100.9328
MEM 96.535156 1601838101.0335
MEM 96.535156 1601838101.1344
MEM 96.535156 1601838101.2349
MEM 96.535156 1601838101.3356
MEM 96.535156 1601838101.4366
MEM 96.535156 1601838101.5373
MEM 96.535156 1601838101.6379
MEM 96.535156 1601838101.7388
MEM 96.535156 1601838101.8397
MEM 96.535156 1601838101.9406
MEM 96.535156 1601838102.0411
MEM 96.535156 1601838102.1418
MEM 96.535156 1601838102.2423
MEM 96.535156 1601838102.3431
MEM 96.535156 1601838102.4440
MEM 96.535156 1601838102.5447
MEM 96.535156 1601838102.6456
MEM 96.535156 1601838102.7465
MEM 96.535156 1601838102.8474
MEM 96.535156 1601838102.9484
MEM 96.535156 1601838103.0491
MEM 96.535156 1601838103.1498
MEM 96.535156 1601838103.2504
MEM 96.535156 1601838103.3512
MEM 96.535156 1601838103.4520
MEM 96.535156 1601838103.5524
MEM 96.535156 1601838103.6530
MEM 96.535156 1601838103.7537
MEM 96.535156 1601838103.8544
MEM 96.535156 1601838103.9553
MEM 96.535156 1601838104.0557
MEM 96.535156 1601838104.1565
MEM 96.535156 1601838104.2571
MEM 96.535156 1601838104.3578
MEM 96.535156 1601838104.4586
MEM 96.535156 1601838104.5593
MEM 96.535156 1601838104.6602
